target,location,location_name,truth_date,year_week,value,source,file_kind,snapshot_date,file_path
ILI incidence,CY,Cyprus,2016-02-07,2016-W05,7300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-02-14,2016-W06,6200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-02-21,2016-W07,11600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-02-28,2016-W08,5800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-03-06,2016-W09,2600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-03-13,2016-W10,1700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-03-20,2016-W11,3700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-03-27,2016-W12,1900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-04-03,2016-W13,2700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-04-10,2016-W14,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-04-17,2016-W15,800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-04-24,2016-W16,800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-05-01,2016-W17,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-05-08,2016-W18,700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-05-15,2016-W19,100.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-05-22,2016-W20,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-05-29,2016-W21,400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-06-05,2016-W22,800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-06-12,2016-W23,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-06-19,2016-W24,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-06-26,2016-W25,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-07-03,2016-W26,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-07-10,2016-W27,200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-07-17,2016-W28,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-07-24,2016-W29,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-07-31,2016-W30,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-08-07,2016-W31,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-08-14,2016-W32,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-08-21,2016-W33,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-08-28,2016-W34,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-09-04,2016-W35,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-09-11,2016-W36,600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-09-18,2016-W37,200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-09-25,2016-W38,600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-10-02,2016-W39,400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-10-09,2016-W40,1300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-10-16,2016-W41,2700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-10-23,2016-W42,1300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-10-30,2016-W43,2200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-11-06,2016-W44,1200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-11-13,2016-W45,2300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-11-20,2016-W46,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-11-27,2016-W47,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-12-04,2016-W48,1700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-12-11,2016-W49,600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-12-18,2016-W50,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2016-12-25,2016-W51,3700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-01-01,2016-W52,4500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-01-08,2017-W01,7500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-01-15,2017-W02,7400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-01-22,2017-W03,12400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-01-29,2017-W04,5400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-02-05,2017-W05,5500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-02-19,2017-W07,3400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-02-26,2017-W08,1800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-03-05,2017-W09,2000.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-03-12,2017-W10,1800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-03-19,2017-W11,1900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-03-26,2017-W12,1500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-04-02,2017-W13,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-04-09,2017-W14,1300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-04-16,2017-W15,1300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-04-23,2017-W16,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-04-30,2017-W17,2100.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-05-07,2017-W18,800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-05-14,2017-W19,700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-05-21,2017-W20,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-06-11,2017-W23,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-06-18,2017-W24,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-06-25,2017-W25,1000.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-07-09,2017-W27,1800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-07-16,2017-W28,400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-07-23,2017-W29,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-07-30,2017-W30,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-08-06,2017-W31,200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-08-13,2017-W32,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-08-20,2017-W33,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-08-27,2017-W34,300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-09-03,2017-W35,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-09-10,2017-W36,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-09-17,2017-W37,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-09-24,2017-W38,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-10-01,2017-W39,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-10-08,2017-W40,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-10-15,2017-W41,900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-10-22,2017-W42,1100.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-10-29,2017-W43,600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-11-05,2017-W44,500.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-11-12,2017-W45,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-11-19,2017-W46,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-11-26,2017-W47,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-12-03,2017-W48,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-12-10,2017-W49,200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-12-17,2017-W50,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-12-24,2017-W51,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2017-12-31,2017-W52,0.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-01-07,2018-W01,3700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-01-14,2018-W02,1900.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-01-21,2018-W03,3600.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-01-28,2018-W04,2100.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-02-04,2018-W05,7700.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-02-11,2018-W06,9400.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-02-18,2018-W07,5100.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-02-25,2018-W08,3800.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-03-04,2018-W09,4200.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-03-11,2018-W10,2300.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
ILI incidence,CY,Cyprus,2018-03-18,2018-W11,2000.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ILI_incidence.csv
