date,location,avian influenza,cluster_1,cold medicine,common cold,cough,dyspnea,fever,headache,influenza,influenza vaccine,nasal congestion,nausea,paracetamol,runny nose,sore throat,throat lozenge,virus
2017-05-14,HR,,357.1493369788593,,1173.7061415033038,1708.3691314404193,,971.2511009967309,1340.1558754053042,457.71253513816254,,,1145.7979727018019,308.32673961761185,,0.0,,2481.960439592387
2017-05-14,HU,,96.5068964534628,,679.1103637391608,1094.0114075797694,79.17290170188006,1312.0344650149273,1203.6720551983615,262.4132158768217,,160.34609515078841,907.1879346874414,525.7967367058834,133.90892648793707,590.5258263830092,,1749.8674390944425
2017-05-14,IE,,187.81326867797085,133.14712992295938,2154.127090801103,2468.560201788273,525.397282499725,2218.5368328634445,2626.0004965329726,1186.6519594399458,,568.6623087821727,27.412876313395827,2090.1027089069476,224.95155798078758,1152.5711061751972,,2302.19265159131
2017-05-14,IS,,7325.40493639364,,,,,,,,,,,,,,,2263.1399114691703
2017-05-14,IT,43.37704387850821,0.0,0.021311080559856362,799.827325529985,1580.450421736481,194.86164794436993,2317.620151198573,1814.1962379607908,713.7140806638232,15.418014885472813,35.26610248576841,1032.6650538289052,1241.8982927182578,33.85550648707389,5.924778958794164,,2368.28602314187
2017-05-14,LT,,561.158730658949,,753.0356267321154,1355.5692512860528,,156.25536541772385,1093.7145308372005,620.5193378245799,,,1029.013621535623,745.9302103848718,,,,2895.529225223464
2017-05-14,LU,,643.9367417082325,,0.0,1510.5627537129465,,1258.1002103073893,2325.049225483327,,,,457.41116135030927,0.0,,,,2187.258036532761
2017-05-14,LV,,341.09759922631224,,624.522224198347,1628.2656385176533,,199.51974228391347,760.866274621762,80.23809948137618,,,592.8252691186899,1040.124211952627,,,,3010.530892343757
2017-05-14,MT,,5940.239515390502,,467.5292348842482,549.8511916969437,,2539.5668257965067,2196.056718913338,,,,,,,,,1345.8444410887905
2017-05-14,NL,38.60679085354244,,121.28382765744513,1100.8676064056544,1302.98859600534,577.2974174084692,1890.813601562637,2374.833824848763,726.1827580431363,0.0,145.6754491334877,1986.527903285314,1623.015421320076,2.1433202860591933,844.6494466856949,0.48529752148673233,2150.203952771384
2017-05-14,NO,,155.2925975738578,247.78244831417686,1645.8608976445291,1948.4793522699206,0.0,2863.3303430355854,1923.7618022915312,1008.7377856734039,,-0.11264557641483088,2396.2699182417628,1652.4811763211837,,490.922785630794,,2725.4817090485194
2017-05-14,PL,3.333338531901832,4.715315712393685,0.0,479.96694608925867,1632.0377034299463,233.37342014962917,1566.560064880623,1652.9680537350018,636.609940208805,23.898533477679024,107.21155003465891,582.7456596644311,625.3841503204858,,660.348494691965,,1698.828538792308
2017-05-14,RO,,15.070698145244707,,1530.8961058995876,1909.3867605709831,50.3996358460012,1472.1250152056036,411.66120777418354,4947.076939370953,,292.5347918714151,682.7413362065992,901.7618885231828,64.58865700862867,191.72861307361154,,2408.319150268277
2017-05-14,SI,,,,1382.03772308709,1405.8845320326775,,1512.1939542977032,1146.5936556434349,199.75202326298367,,,1623.4783344611603,0.0,,0.0,,2258.4871456992264
2017-05-14,SK,,45.38505399415973,,699.1275788721069,1804.9459555544797,,976.0196703240232,1329.6103454533777,719.7559338721969,,,669.8614468427307,670.9677009934566,,135.75469423374324,,1531.510731809954
2017-05-21,AT,,121.60022326581864,0.14037493648172622,1106.3627884942234,1825.6046960245342,320.3530574334715,1947.3800717057009,1717.3443400113972,624.1562731012949,,151.87469111739424,1506.3668033735896,381.87302131626086,,841.2161976481719,,1542.8910886980836
2017-05-21,BE,,0.25419309330455153,71.94265744323157,738.2187511575836,1169.2936249643176,288.1172577684818,1879.7345512034249,1524.0550718743589,421.3842950273639,,135.9097424444374,1166.0930337546083,643.8636304461252,89.20924682139736,566.6951280154644,126.6212887667497,1331.5013819213927
2017-05-21,BG,,0.0,,423.23459334430197,2684.376555078763,21.67199438486445,-74.9957040033965,778.7657862458466,676.462537580387,,,492.32875157213437,621.7534224897605,0.0,443.2117140520221,,1824.7777927728732
2017-05-21,CH,,97.82852995163137,57.905008756825005,1240.6609385223508,1477.9072667126563,322.0349248708326,2053.6770751986624,1851.5617919500019,834.9467215802462,,184.90507811538004,1183.3734990455378,530.9499936720475,4.39706474868471,498.0963255579067,,1773.9873505955893
2017-05-21,CY,,59.30007940848435,,1130.05829857773,1417.9777521170367,,1727.9806589328941,2354.345786706383,0.0,,,1264.6341136619108,2082.204788064525,,0.0,,1502.8341030274328
2017-05-21,CZ,,0.0,,528.0379057622447,1764.249779206219,192.865027190132,964.0801032963823,1227.2622858558234,819.5303645900736,,78.52714016326068,768.7226136869406,826.5494716372101,,687.748676094936,,1549.8239050578002
2017-05-21,DE,38.7567078343659,32.97151167635414,72.35009650455265,1285.760687056948,1884.1760156834896,375.3778131408399,2020.282327239069,1898.173218495313,621.0088492412274,18.13479002257694,124.55021387792746,1790.6436595994724,523.5175660838521,37.30711458318673,1034.2041173882692,43.11303077781807,1578.1954696782934
2017-05-21,DK,,105.94422581106004,9.509924733806642,795.1299843830548,1405.5394345463233,165.27010243611443,2158.0968240672387,1526.266863843035,650.1117193137958,,33.15485979513659,1282.0726703064402,1079.0197779959706,,688.1265099633192,,1750.3493980445799
2017-05-21,EE,,0.0,,281.3689720658159,2084.266523114796,,1913.762554541633,1073.9031095143134,904.4371245795261,,,-60.809752339065156,383.7742627019314,,,,2064.222625156674
2017-05-21,ES,33.745958599722094,0.8818871795658928,32.4246121856196,646.5351230842988,1415.5101233069008,225.08132767370844,2040.3023349093085,1475.4713079424037,489.2332464456972,20.813318616525653,126.43387566798256,538.11174563123,1327.2754705636528,18.98878125340794,210.43245846637896,,1970.889064342433
2017-05-21,FI,,133.53467676567578,152.5637114994432,1521.8546038175077,1380.7450900570543,410.6288039558768,2577.2311468101893,1549.5316713012833,397.6708044383349,,,930.0347139344885,1507.5458242181678,,-44.654503522535265,,2079.67503365014
2017-05-21,FR,49.22164452134318,,2.0374565076307403,797.3574327159105,1031.831390138793,205.59893549111013,1805.6490010208568,864.7044087298939,413.87092677963824,15.022256078026574,14.552070592614568,719.6541677337669,1114.7399783618544,144.76727603732584,183.34542894441995,237.6173683470752,945.9382222944696
2017-05-21,GB-ENG,39.74121907139869,16.62836894563869,134.99007114429037,2234.1937650818572,2276.2150331067223,371.7802740121021,2570.395870316814,3028.4237266487203,833.3122871332973,42.803155595125745,362.8433378936753,1798.1824486209496,1819.1709879906762,157.43796110604637,1031.4379150450154,50.30383975584,1588.727261939841
2017-05-21,GB-NIR,,531.64701875747,,2887.5398212497616,2584.1028106354684,625.144185970834,2985.7537585781856,3612.5487536871615,977.0666752535913,,542.3808596220972,2396.8331086772696,2374.081762735936,,1535.7495635447237,,1626.7392142363226
2017-05-21,GB-SCT,,31.988789207895778,128.78669586422146,2130.5635581321944,2399.991955042436,448.723992353478,2199.859260173612,2709.433323956578,737.6216893530018,0.0,329.6129638935729,1916.8371938252533,1958.8483083575338,193.11206612362926,1076.5760687638417,,1755.8288619754628
2017-05-21,GB-WLS,,279.14802428570204,,2369.1884060117327,2936.792596778815,576.6400267345516,2866.4441287958402,3419.3065133565697,938.5869163697436,,513.824615443285,2102.3712220693133,2056.198205019947,297.56318226608164,1103.763114471331,,1354.9920495927654
2017-05-21,GR,,5.344232947670239,,474.8209473205266,999.9671217449625,303.96316757937973,1264.457005778373,1102.5064517608039,246.20938183361827,,0.0,276.2007653648863,878.7325611342906,,221.847410648486,,439.07907595213305
2017-05-21,HR,,271.784834801728,,945.4964735358832,1564.08288466155,,1111.1806241914328,1426.2962927439426,333.73909164711085,,,1266.9092746431356,454.530767895843,,151.7571851152005,,2291.2379244405006
2017-05-21,HU,,7.085303435164592,,729.305247018522,1170.5863814696734,33.038228583823624,1365.0058697962977,1234.5774690564115,197.4654104461642,,169.7165018147305,975.0005538087031,449.61068300008526,146.77777602341453,536.3037161950257,,1425.060583494933
2017-05-21,IE,,157.1255615508654,203.42959769169886,1970.0996236190635,2459.6848991917736,407.92941233593234,2280.521097300791,2547.7342327111246,1026.9860614319773,,524.6380689793377,-52.546708010127304,2065.135985413957,213.86422190899384,1147.9903874626214,,1867.1497487467527
2017-05-21,IS,,9274.425861267002,,,,,,,,,,,,,,,2571.081888148904
2017-05-21,IT,37.901591019608006,0.0,0.03127004453056928,718.2909001024788,1469.406558302416,206.09925537659763,2444.76084802958,1796.9476550833394,633.4346513680712,20.27161561369844,50.58940813557772,971.8803986599395,1224.201163521025,25.211767918190727,-0.5775644213846505,,1906.3852746199013
2017-05-21,LT,,518.9515686649995,,735.8203571913313,1522.3378684642653,,0.0,785.7164844335023,587.2253332489922,,,919.0538472988724,598.0738250262166,,,,2430.503682673785
2017-05-21,LU,,1408.433261057563,,0.0,1733.1504809935957,,1747.559336472405,1618.8041541004945,,,,38.302292214124805,0.0,,,,1878.4195752506052
2017-05-21,LV,,561.583663332866,,554.1799479198136,1526.4810113595358,,790.5020494279908,754.7447037395414,0.0,,,618.2634193971026,1194.4611762811664,,,,2947.765942051464
2017-05-21,MT,,7204.526477204959,,1397.6924232775539,0.0,,3143.264099510957,686.1717589078246,,,,,,,,,2097.318157473681
2017-05-21,NL,33.74766391338598,,112.93172522977315,976.5037671865622,1293.022933542764,564.1318138033589,1819.880889961428,2260.936451366725,621.0808631710057,0.0,131.45858637210574,1882.2882635982226,1605.304828318943,-18.193226704352,762.5672684084449,0.0,1722.9794179893133
2017-05-21,NO,,158.80916987335115,215.03607564409222,1827.7283942044298,2098.5238926325687,152.08713332745418,2882.9611230757455,1932.4419786162798,925.423604185919,,-0.06306741249120863,2284.665992001897,1559.9224594391317,,502.80612021028685,,2234.5165075531336
2017-05-21,PL,35.0747918382085,0.0,30.47283570492569,453.3273791381942,1646.6943172229949,205.48662713662063,1568.8515314775113,1598.3995907889257,630.1299754362998,0.0,107.3689062227712,615.442336358027,640.5749493001654,,627.2814412617374,,1615.7151313860422
2017-05-21,RO,,0.0,,1587.645634121872,2018.9441350800498,87.82749540644508,1571.3939290731907,398.8899643780771,8916.079396222245,,321.9394955712017,675.436566187894,1012.8628363691529,82.26053057518558,187.9222879692467,,1994.1934814967954
2017-05-21,SI,,,,1401.019222177132,1777.6352303157973,,1317.414366186351,1366.7045596410205,0.0,,,1519.004607986923,503.17234273344116,,0.0,,2182.1458702048853
2017-05-21,SK,,114.6989705929257,,616.263083593601,2004.2928978115492,,961.429487822506,1432.695811415348,762.928199559048,,,690.5999397961458,700.0879580691338,,54.92130568508024,,1547.2525469777272
2017-05-28,AT,,112.77679981855472,0.07204290434395536,872.2392375005882,1559.5528778145667,207.39699691598324,2095.2328085053414,1591.682221164624,533.6830368483539,,123.97778174409181,1319.9430170454514,328.8613627432344,,751.1206590948468,,1429.2771117693442
2017-05-28,BE,,0.0,34.17528664721845,663.8608870532291,920.766585661832,299.9540779995954,1720.2251143233848,1339.005274736395,393.8170883829706,,116.85578833920479,1190.6402137819482,602.4906272139175,82.04777095680517,478.24105555601363,150.01281194920904,1399.3980291771943
2017-05-28,BG,,0.0,,402.520820643524,2400.4267365969936,0.0,19.427134646075217,835.3651313171642,611.0986532929112,,,491.5867550809983,576.2196594610232,0.0,407.70070150577726,,1461.6511373535482
2017-05-28,CH,,103.31201781817549,23.983354017136204,1058.345571184918,1243.0764007243083,312.2067229345396,1963.114407855204,1698.6796093497044,731.926057357736,,124.31888887738525,1040.3463320947503,447.36872405203485,0.0,507.2770855454279,,1536.8037716609067
2017-05-28,CY,,434.16138607770256,,955.2067185784115,1766.1828738168374,,1987.31133816838,2110.2566866070893,0.0,,,1016.748699999526,1729.2608345919584,,318.2058857814054,,1562.1937957765272
2017-05-28,CZ,,71.31158364119615,,456.14195397006176,1617.6950038598634,151.47615685915363,1038.1991163441708,1167.6063416741488,785.5965700984493,,24.751288497510586,801.2775713597981,856.9096285722892,,791.1111428151928,,1514.1286364719235
2017-05-28,DE,33.53445998196014,10.05650806029854,59.98409163753622,978.7052794842872,1600.6719220180833,388.0967544508529,2071.555765608531,1689.7302546266694,549.7015844122413,18.01923151625497,123.38589444624247,1562.9087031427598,505.2562031029046,28.935714822217346,803.9514361312429,42.52065828760968,1319.5039525286581
2017-05-28,DK,,16.681865170039764,0.0,637.0375681424606,1154.3956588800136,188.61357976436094,1981.7859537325617,1337.1577398088884,544.4615520971414,,9.086882973726413,1287.295138821849,1109.070973086298,,665.3220365469301,,1497.5972524452495
2017-05-28,EE,,3.3223743926474905,,610.2418974193524,1669.6245005065941,,1777.7056095103283,924.6425689481287,798.5911903670685,,,0.0,766.3932018632916,,,,1432.61292925864
2017-05-28,ES,29.827001610153165,11.042261152741409,32.429270002282784,569.5943002488644,1358.591630080529,200.0610792302357,2040.4421895526457,1385.1620146754485,472.054243959528,20.90338921700782,96.40342460170044,541.6864288463422,1267.4361427306817,18.9258680946662,296.5864600927327,,1958.1506258984448
2017-05-28,FI,,154.50621909250472,177.6229039828564,1513.6745342926115,1297.9787411420045,357.1723403303005,2330.198559325483,1558.1418497289392,372.4672730641977,,,801.0881173880491,1466.3392583850405,,58.183000504321626,,1953.7527123305367
2017-05-28,FR,56.2137238705223,,10.176658124340547,635.8284708258519,1011.5224793233016,186.69497702528787,1676.0075205638002,861.2049237527981,401.26090497107737,14.52329501354429,16.260607589463117,768.0302155202334,1026.4219304495061,133.8100018470869,215.21405108765873,263.7640535054824,927.6376268953204
2017-05-28,GB-ENG,37.732708010433626,16.55652853150622,128.8521946753461,1835.6151805859997,2277.05371276362,393.74676170604846,2185.2604798188268,2769.410051575547,734.344917773478,36.99177174396644,335.91055758971333,1755.866272701226,1740.298157316625,157.1616325390213,933.6909201955988,45.97643655784883,1367.8059234309535
2017-05-28,GB-NIR,,626.8274521067249,,2401.483024724492,2525.45459924998,525.9042110080673,2387.3262598565307,3680.935369451893,962.4097014216248,,165.56842967272877,2340.4526844976926,2015.1253181514285,,1199.7982346262831,,1436.3100750934825
2017-05-28,GB-SCT,,60.5382186200499,134.0018075808954,2014.4477816749572,2558.668961519794,429.06670362342913,1890.3935837247068,2567.7887743162537,851.1896294066671,0.0,417.7530700955484,1922.0191601140891,1737.0102607158333,165.75585371110182,1053.3365965199891,,1446.5378368139866
2017-05-28,GB-WLS,,216.7155868875394,,2036.3880362080795,2539.721103543925,512.2156639184,2383.1820037645784,3291.295969854759,925.7859684768476,,348.7298627554317,2047.5662280353163,2029.8498316109037,105.65113299011601,1091.8880763607397,,1247.4642845327294
2017-05-28,GR,,0.0,,442.30610218542495,922.4715716505776,305.87907097548293,1354.3655102557343,1058.4977163171375,240.39736614656684,,62.139488779150824,260.7525157058533,946.318496981582,,199.11003695328452,,429.90490033753633
2017-05-28,HR,,272.45395407676307,,1041.685540844741,1487.9219033290706,,930.3461205018805,1216.96266252035,337.9346685311487,,,1151.3880120250278,420.9319905734171,,263.5219281799218,,1851.1674042852014
2017-05-28,HU,,0.0,,686.6080575124317,1156.00443969824,112.06140153255313,1490.0429408908249,1315.6254543539096,176.62963883920315,,158.2399688945926,944.0583993251474,327.07197878011027,50.574142439922895,512.5800667623677,,1459.8160990104216
2017-05-28,IE,,44.742168590352506,73.90200879617541,1794.9868940578685,2491.1404249792204,397.0199955704825,2115.5391831547586,2565.7673401950133,833.7659913845672,,479.31878476777587,-77.97424813972748,2026.9821480147898,200.1480231138259,1276.3093902478968,,1819.0277566615114
2017-05-28,IS,,8081.487813571668,,,,,,,,,,,,,,,899.736638122951
2017-05-28,IT,28.639675768671616,0.0,0.022086185545638497,647.7177309224118,1468.9290119823775,199.4903857442874,2653.2858182763835,1849.94245023058,581.8032000190724,17.316404137441438,46.961685091238806,1006.414592948588,1245.6936448211538,24.75329500972945,9.128435233576703,,1752.634543241023
2017-05-28,LT,,161.75907006839782,,224.5761912352903,1477.0170570361383,,269.27625985177065,591.5076631554467,586.4891988358977,,,690.1053248661759,873.2641676788456,,,,2031.8054330043183
2017-05-28,LU,,1772.897580511682,,0.0,1558.193621148901,,2117.508347544723,1124.9862876564016,,,,776.4546784756069,0.0,,,,1890.9821193237321
2017-05-28,LV,,194.3543805535203,,143.78767804435319,1714.235276096168,,311.9086497690901,803.7201666073446,0.0,,,548.7850737921233,394.28926479253005,,,,2839.7050965524786
2017-05-28,MT,,7415.339261160952,,2124.223642696568,1278.2102849473858,,3460.4267850427527,2536.3391882182223,,,,,,,,,827.5919764826822
2017-05-28,NL,7.713354881707561,,89.77172988190458,940.9237364922993,1276.0214413299414,631.3133529717068,2030.449767280584,1908.223882517415,574.2288737257729,23.686068068539118,173.75821237799863,1849.5571411040764,1555.8674430215426,8.686190086696357,776.4636853520391,0.0,1335.5367197823496
2017-05-28,NO,,155.25619269584018,226.1348711915441,1575.6027021943503,2029.6350163051138,64.86906053420287,2524.567385447201,1828.9903801852856,799.4498300422446,,-0.010565177745852276,2031.9088610793765,1444.7453147559572,,384.7877916369198,,1999.035941070988
2017-05-28,PL,31.298737349392436,20.620447155135217,27.003670570390245,455.0412468115609,1577.3040559953974,210.38394071242504,1663.3893730984246,1587.510214121367,580.1533244745419,0.0,104.08441442798714,622.9283232190602,642.9467617862256,,633.5866117672892,,1586.1664237239627
2017-05-28,RO,,0.0,,1687.184103000779,2147.717632228556,133.9307065836628,1796.397215653325,466.67541826988753,10747.734408511908,,385.13903988276854,713.1570336302252,904.5120751856642,32.945447295162076,188.35222821573944,,1744.2731873177536
2017-05-28,SI,,,,1023.6613387552547,1403.4822701049925,,1541.6189243997176,1453.903704791122,0.0,,,1507.2270050799207,242.72148984823733,,0.0,,1684.5507322941648
2017-05-28,SK,,171.71180827417697,,701.5851860129346,1829.1099659534302,,931.7573418959582,1254.8145655813778,799.9842168575672,,,656.3406422389884,646.3216268987494,,8.873574000648388,,1357.8434395574047
2017-06-04,AT,,122.98072661652822,0.02456790908725057,702.4301392279574,1346.2651737393626,322.896884624587,1869.7267610199808,1560.8903075224948,480.42021149668903,,120.53581164438593,1336.7576603218918,318.4659099741082,,694.4665200906302,,1289.0902547849928
2017-06-04,BE,,56.41129802978758,50.96300696575962,619.6625828091081,938.161983028944,249.74528557395277,1386.7768784487428,1672.1820030981594,521.482982405509,,113.1244611460291,1143.7252773702794,606.5097044434177,79.61744207563365,419.2321404559089,120.15421273801988,1390.5799514571036
2017-06-04,BG,,0.38501532170308306,,487.05870953030836,2472.639265863303,127.23680459094022,1.1968897636912175,936.9038409770881,576.1763680835659,,,641.5446255225368,681.1413117688771,0.0,352.0973737955202,,1511.9118196854547
2017-06-04,CH,,122.28908741396248,4.294522527674134,910.0187233050277,1296.9909307619268,307.5199331221793,1860.3056180482808,1675.269425684563,645.9102067402459,,124.18997208776048,1217.4962773375435,493.31067068677726,0.0,430.4537806015168,,1413.648778891492
2017-06-04,CY,,169.83529152497653,,1004.0999090974085,1297.8384441483745,,1563.534414359082,1621.3369908373659,555.087700167851,,,946.219115295968,1528.255315492338,,123.20015448617946,,1382.060517515108
2017-06-04,CZ,,33.055767991048455,,347.3593996703675,1459.1926557792858,198.72851799912945,1063.5122706323073,1171.3850736816205,772.1663330252896,,75.92423328080993,823.6427531898406,834.3973584351073,,734.3760784072124,,1472.6102205776513
2017-06-04,DE,29.081920487176,0.0,57.61362593643405,992.9650168588864,1417.208886357771,381.9577303803465,1954.389943491471,1730.5033404836863,481.7329984740393,20.87897473278017,134.78616539485247,1733.3082315257109,490.4751502539169,29.539906383781307,770.6364912913448,35.85579280587846,1176.6555165166526
2017-06-04,DK,,84.15673921619678,0.0,603.3806104040431,1088.338918692839,170.29595663841448,2009.7600271717552,1393.4399375644061,489.1728670781679,,0.0,1248.5762713701456,942.9237242751014,,706.8997522504305,,1381.2233413782265
2017-06-04,EE,,3.339348674248031,,750.5214121217555,1736.4524912236407,,1939.3895288768144,1009.6700500246187,232.126853316157,,,0.0,818.9126685007385,,,,1673.6252741857293
2017-06-04,ES,28.35788129615758,4.636369651961255,29.20051164464185,499.2933079149327,1212.504547318831,200.24259059676945,1874.94273107794,1348.5645134043757,435.9750265739747,0.0,73.16351231640479,514.9563164373434,1222.894042234931,19.73026340915905,294.55718101827745,,1656.1000578839676
2017-06-04,FI,,24.08117177202833,212.06526381010843,1473.5448451218654,1303.8359767158765,323.43654750216865,2158.8543594341327,1505.3308282410171,326.10753827853625,,,704.7063690437346,1446.6376043529294,,55.01025563930307,,1559.6289773095373
2017-06-04,FR,49.197928481883494,,15.531553422131338,627.531263776964,950.4275871033154,176.24120557849093,1654.206193818452,844.7618508429201,400.2840256696324,17.677305999409494,17.155585076915408,783.3505485447881,993.8329040924385,118.23263228625802,139.93035548080766,247.33779256055163,898.7092563932417
2017-06-04,GB-ENG,49.87293860208804,14.611524745610424,103.4944851653998,1715.283498859802,1951.5211222268435,367.6336407713616,2139.676228051856,2776.065224511243,749.6522295748557,33.681346161134414,312.6041877925034,1752.959230574514,1458.391102358188,143.8562072527737,826.8329670352925,50.04076652494398,1447.9137985200289
2017-06-04,GB-NIR,,541.6831776887984,,2204.406794380544,2806.243286118564,142.09435336013308,2287.0067910770576,3182.9010957858372,1164.785762622134,,324.3054380236269,2118.78252598194,1567.0922097094942,,1087.5339861434954,,1540.8731835079916
2017-06-04,GB-SCT,,105.22852787409224,44.61924918323081,2010.2987113003362,2101.7110512212266,470.39130769422155,1578.156126446028,2116.6177543518234,814.0038557526059,1.105520490661231e-06,417.3492172303532,1920.2875102622309,1435.9748640399598,138.76481778222328,1033.6216866801549,,1246.7257898977907
2017-06-04,GB-WLS,,286.80604094499597,,1920.7415556861936,2464.887877919557,471.80871298529894,1987.1648457476679,3158.6941481751846,980.564944658965,,276.5736093742876,1910.953005303933,1549.451964153799,5.979638089059276,936.6293571215296,,1335.5217840614969
2017-06-04,GR,,0.0,,420.33769601368624,881.0481970621647,336.00285714098754,1574.4512765548466,1064.8795211625174,220.0377049968026,,23.787658299718842,278.38592909841,855.9168568809517,,235.39904944634458,,318.27932668722406
2017-06-04,HR,,247.5040049240138,,946.2172773559496,1292.7856323995634,,975.9633411787306,1246.807247647428,320.7985901015601,,,1373.4068896374529,360.13165795936936,,364.2500903319092,,1608.2951359322233
2017-06-04,HU,,0.0,,589.6197976822261,1160.8309818374714,134.38848420334324,1433.9999173605165,1280.6924703650002,184.1802917618669,,46.872687054955485,969.2316379651485,294.1597067675383,1.541973651369462,544.4601385858266,,1387.3925708916418
2017-06-04,IE,,71.74545052592553,5.6176791703017805,1830.8478382532878,2229.447639642458,484.2440739265749,2137.6388873126084,2455.7028358998214,850.1374868797128,,428.08388712007326,30.17225606287934,1846.2735398979958,209.1629447277969,1073.490771883976,,1548.127902773771
2017-06-04,IS,,8417.826238729369,,,,,,,,,,,,,,,39.6714186229348
2017-06-04,IT,30.574205824856744,0.0,0.010705263567914885,536.6126676588908,1316.474652130656,193.7050395726546,2445.2938359762356,1748.1686747137653,549.0001178800155,17.030393465858175,39.73970297215074,1082.5689433670514,1170.3844304173704,26.161585992880617,-2.0700399476772375,,1639.429278001591
2017-06-04,LT,,0.5052336133407914,,340.7696303122385,1558.6459698173937,,319.76514674654516,586.8379685971418,480.0277849442344,,,704.9548316520127,798.289617958565,,,,1653.4267043636714
2017-06-04,LU,,1865.0598420349393,,0.0,1208.971322999988,,1613.615659009131,1067.1021880449175,,,,311.7091568889266,0.0,,,,1754.8681721168064
2017-06-04,LV,,364.3670170540401,,549.3313744502348,1250.5245439440303,,756.5833102866454,829.5085911055062,544.6977327005915,,,543.3105047476838,564.4589992329851,,,,2261.299728393048
2017-06-04,MT,,5650.164618505467,,823.5298231913982,525.6550501556876,,1188.6962515348266,3151.781123487155,,,,,,,,,1803.7066256579462
2017-06-04,NL,25.816803557600775,,81.72516705528449,991.7320045200464,1186.873018941469,569.1280180064787,2047.350986122791,2180.313181559698,561.857809159863,9.832738267801792,202.44642814874567,1977.5432938236163,1634.4712011877152,-16.635288814059955,691.4827977543138,25.640665450463672,1330.8046664007459
2017-06-04,NO,,29.176849109838823,204.67047209723322,1405.038526608908,1751.4423119205683,104.92229031175015,2407.234178796205,1682.7000168885938,663.814480189432,,0.0,2073.4506415051624,1423.0116007540128,,485.4805662400687,,1852.9462284569738
2017-06-04,PL,39.983572732230485,26.68067794274487,20.39070212812889,426.32798138864354,1541.135041196333,255.4648061309504,1627.0628794681484,1671.3400132294094,582.7680094102574,0.0,117.139397882473,641.7782912435398,641.7218056850144,,623.8973864328665,,1551.063861262009
2017-06-04,RO,,0.0,,1428.5553489030742,2086.7745190183914,112.57405768583267,1745.5711579699434,456.0298988468214,11087.451223869233,,272.05620916268833,763.9542698614373,769.3736049397727,5.071984507450312,191.44087183368023,,1579.4915028026346
2017-06-04,SI,,,,1011.9508258789219,1392.1743885602727,,2062.635108317725,1426.9271329905355,0.0,,,1471.4965334656936,68.69560203336356,,0.0,,1331.5476475721975
2017-06-04,SK,,61.50389737524062,,545.4239324786089,1586.9310718709867,,980.2722070224811,1259.1079757981697,749.0829700746863,,,859.8749375320783,667.0698459841415,,0.0,,1307.0705559317435
2017-06-11,AT,,102.28584761644028,0.0,541.0379222950803,1254.0005530832539,324.15564549744755,2043.18833047391,1475.869296234304,485.6311271542145,,102.72500268334545,1325.3251316971869,390.8022575673445,,576.206613903364,,1317.3730889975488
2017-06-11,BE,,427.77352928811746,71.05062282110627,538.1110456045749,884.1028105247715,214.5887700208993,1627.546007488225,1490.0959556726784,574.1227930039045,,101.84480761322688,1140.4283769292447,496.38035908555474,101.84687989372134,365.5451591631411,80.08657962811743,1411.979303697677
2017-06-11,BG,,0.6068044151016686,,457.3223692457716,2340.9560899267,57.20509746688057,15.10421354882186,949.4406097777389,711.3112032341498,,,641.8280160213133,720.2513532633047,0.0,359.4221746013685,,1783.5151518779053
2017-06-11,CH,,164.0815235431117,0.0,809.4172947993326,1040.7995624152404,234.12060748818362,1951.688530032981,1611.9997555479347,687.5650065743771,,117.01189043261488,1276.8955600923541,544.0139118534873,0.0,458.8863944048948,,1420.3666004188724
2017-06-11,CY,,565.6190796793015,,300.41196740639606,1097.0121272998394,,1444.720305819843,1694.4410901829053,256.73884429448765,,,1015.176095930151,1234.186200072084,,15.738988178346762,,1187.3817091159021
2017-06-11,CZ,,8.508914071652956,,416.2899006022172,1412.0142966840574,146.34638631727145,1050.2964177029517,1077.4625058959653,816.2316804065662,,27.993727742038185,936.1644020017457,634.7173100615494,,721.9381225106911,,1326.519188150909
2017-06-11,DE,27.679297943383418,0.0,52.89328347969722,1012.9238678280524,1322.819344182865,363.4302075456645,1931.8464914245208,1706.8488029178316,476.2685523150966,17.358404505517743,144.0205230933584,1634.3537187866714,497.01551672933346,33.12033296718612,778.573294886045,32.18822129790789,1126.4280269563833
2017-06-11,DK,,12.248600574105632,0.0,631.7847999288279,1162.383287683736,218.21620781003404,2269.2261068553853,1483.4779568445026,504.4855262944458,,0.0,1324.8065135648458,1104.471939999851,,697.6060815250867,,1433.1276970521644
2017-06-11,EE,,2.036254486228248,,255.2258404769291,1632.1332233147916,,1869.7257748615457,1244.4656534744176,569.0064642962394,,,0.0,825.1856775279687,,,,1827.5771654082396
2017-06-11,ES,20.52123409057753,0.8767287160001301,25.152658956433246,448.76803784230134,1079.4132489891642,156.66621050764343,2070.5792574155907,1252.2732710562714,424.2458994754961,0.0,50.415962664226214,491.8160009450358,1101.5911502841639,0.0,288.40979574701765,,1647.7592397717872
2017-06-11,FI,,0.0,158.17390453487963,1478.5765933085086,1287.586944373764,316.95169229956366,2201.5923220792292,1477.9099052262732,222.84085180177362,,,689.3888834779682,1498.3181892698276,,68.5224082414627,,1261.2932937790792
