date,location,avian influenza,cluster_all,cold medicine,common cold,cough,dyspnea,fever,headache,influenza,influenza vaccine,nasal congestion,nausea,paracetamol,runny nose,sore throat,throat lozenge,virus
2016-08-14,SI,,447.9422556390794,,535.6586053874812,928.984591063199,,1503.6701167119693,1027.8896025196846,0.7988401371841634,,,1480.619371071084,647.4703750670217,,0.0,,1257.1990280944078
2016-08-14,SK,,102.41841415321274,,811.2220557013885,305.00703362754194,,919.7108235605278,1020.8776782594973,392.3269553459875,,,761.5461395445402,793.4319153240406,,466.1411969795872,,1061.244438307085
2016-08-21,AT,,80.31043252754378,135.23916732974445,971.3677072561968,1118.9894055900345,317.74162495958217,1802.4320476365529,1771.581367558027,409.2022506869444,,121.72785270245949,1358.30536553699,535.3027332103355,,686.2347607735425,,1557.4911941843802
2016-08-21,BE,,0.21270411445270676,0.0,501.584253609981,814.4223072956192,144.69394319846808,1278.4623733629296,1415.8220287391978,272.38283115789176,,136.6711719132752,1251.3976046280104,839.5399596027271,60.2177225899987,465.38590112663445,0.0,1263.8879118485486
2016-08-21,BG,,0.0,,597.4888019178521,1256.8812379622043,251.32269063026155,35.033173838209564,1028.3066346710964,415.13904621147174,,,879.4152741091858,717.0700025688873,632.2261707127626,199.10232337012638,,1687.174552272318
2016-08-21,CH,,0.0,49.92966025946544,768.984586808519,1117.5225281451435,319.8021894090716,1678.501070695748,1624.0814483752495,485.02416493196176,,158.41011883184274,1283.492152834845,948.7038151893412,76.58531419990868,487.3350317725917,,1594.5126971429029
2016-08-21,CY,,0.0,,876.5706030100082,624.2010657444596,,1202.0876548764425,1573.5677804953589,0.0,,,373.2871069897179,1919.4032931961847,,0.0,,1321.7475290799289
2016-08-21,CZ,,79.25022389294267,,659.6304907383192,411.23690154069845,0.0,880.8893962470279,1389.5591504508482,725.7678213904538,,0.0,781.5817036425218,621.0399605790029,,486.18310969895356,,657.4826297092815
2016-08-21,DE,9.479576858310791,0.0,142.08075338223347,1079.700165072246,1333.3670693777483,330.4902096517397,1947.8220668362085,1720.0329470254014,401.1405134255292,44.00427372630386,116.65963257207736,1668.7038378486131,462.17035355407955,30.492092123524067,704.2583605611221,33.16127148656929,1478.5004191806631
2016-08-21,DK,,151.8403888510634,120.65890451503464,1304.5946944029076,408.03214563205995,107.91172181561554,1865.498904450631,1524.6136580923003,635.0518910657725,,143.39643366176492,1110.5003863937322,957.5525366213243,,512.0423280300441,,1706.6497758793278
2016-08-21,EE,,0.0,,282.8980490217499,2.4510000224051245,,1978.5843399339417,1314.440385597465,0.0,,,328.1075878627531,1908.1766083139264,,,,2085.867283513712
2016-08-21,ES,0.0,0.0,33.01386892412521,600.8807427621871,748.7407196278468,126.94517140337153,1577.5558969368435,1223.9946222629428,253.8899177264904,0.0,96.59818357031395,580.7270595642051,1395.6775650264135,28.280980051637624,337.342137989945,,1461.4460751181155
2016-08-21,FI,,137.30984978827297,185.7159345256169,2746.9083693544576,859.7768652874078,245.0667223271511,2645.4829776463,1391.39651897283,366.9567064525919,,,799.077869093662,1483.9663257652946,,75.17692078067421,,1310.5230722303113
2016-08-21,FR,42.783719289263466,,20.258320900142515,422.829273626464,925.4678356994863,110.0227154833687,1213.7681934915583,798.5856194221531,313.81065840053395,12.681800083347511,141.16408762215437,709.8811398176312,1134.6395613328223,105.24262428344983,299.1030915094689,11.378796909172237,1149.363810463499
2016-08-21,GB-ENG,19.119139290346407,10.779455155960854,96.31176130626692,1280.405771303785,1680.0287095186527,265.56833427308914,846.3709690459368,2795.75196195056,609.6375820822063,105.9003386411734,263.01309606758,54.22512029149868,1453.5565276528266,98.26123151540078,609.8398663090198,28.56585395319773,1409.070819571696
2016-08-21,GB-NIR,,332.32598910190495,,1840.0616436622176,2038.9446971649636,229.12118975605983,933.0706851674921,2305.6655443832205,561.1438984335819,,0.0,99.06694492433667,1677.6014383677268,,927.1093649310508,,1737.847738344757
2016-08-21,GB-SCT,,170.27790182242424,76.08512986759501,1661.806687077078,1783.646342144922,276.21536269591604,779.4887178895339,2214.0232353292467,707.4159256605566,,304.5356936649221,829.1746854384487,1665.5620665447111,0.0,776.4998552894397,,1602.084206775734
2016-08-21,GB-WLS,,0.0,,1242.4653463548677,2083.9439304017237,269.47719782018123,707.4433938433161,2339.88893208063,570.1219840737095,,212.21287188168483,822.4025308468767,1978.6047613239266,0.0,580.8589625837806,,1695.9296927027312
2016-08-21,GR,,30.223357423497255,,431.8891038185749,804.4774443323754,231.01370686385633,1512.0118273287771,898.8394259396588,177.67618148740067,,45.127572131024465,212.0362941990925,1053.2697528229337,,258.88657603933405,,1006.237199593622
2016-08-21,HR,,317.27668180648254,,898.1807585350973,1306.9762949965766,,462.42185130502276,1542.0653001073529,415.1773248939031,,,1425.091094639064,687.3139584105462,,341.27813515311453,,1562.0028444734087
2016-08-21,HU,,0.015444345946240263,,674.957770447846,861.5743564198149,150.1370643494633,409.8310644293234,1441.6876631054652,117.13211274083072,,209.46288435670365,1011.5999664936261,410.053261132949,0.0,497.1382575831898,,1823.621627643627
2016-08-21,IE,,98.22601968958793,0.5665890383402551,1534.3388263032152,1837.625787149304,167.074161681052,798.8127464595489,2241.652257638404,834.3375900521983,,329.57864220700293,-189.48610983706362,1623.0665478532915,141.31374302509198,729.0295903450543,,1499.7923615807188
2016-08-21,IS,,5969.719808743709,,,,,,,,,,,,,,,0.0
2016-08-21,IT,0.0,0.0,10.49388303177612,1232.044775597384,959.5550817770315,155.83549019548744,1986.6327452374185,1844.4139411570343,451.4223370763765,3.829821217505623,3.967240471134669,1191.7350611392358,1126.486861159088,28.234065909518655,-9.775913632582963,,1904.5499916191584
2016-08-21,LT,,672.1542308882456,,544.2295145176156,1000.3346135733294,,6.194789955603656,901.9530447724371,177.8310601608201,,,931.7115287455457,531.8842374097067,,,,1982.2087929679424
2016-08-21,LU,,947.9822304591946,,3.1460654749082773,0.0,,1442.7384780296902,1780.6249215145588,,,,1.4141657025663301,0.0,,,,2496.711073181887
2016-08-21,LV,,1351.4122417117867,,745.2686968896321,1310.8752170914595,,417.40399491042376,623.9398094051531,0.0033168513955732894,,,913.2370445787163,704.5986438103923,,,,2190.3038619526915
2016-08-21,MT,,5888.990415348839,,1820.3281486650574,2517.6117192278766,,855.553069942756,759.4130889620118,,,,,,,,,0.0
2016-08-21,NL,30.547207661443146,,101.24132853167025,990.9204724195647,1240.8074916136277,610.7674361904017,1605.8750493955922,1997.582151882267,584.2268876954175,0.021330001052719726,158.65321758332863,2072.482849623796,1662.3556847373259,-17.96279929306762,1000.3331685475532,11.828193242662472,1559.2376258708948
2016-08-21,NO,,320.2365904886502,169.1338103847844,1979.7347645482812,348.1796704335067,182.1384948072971,2403.8513193166227,1610.3072544941456,660.0280960979347,,280.1707586416627,2001.2971147243368,1459.4770485493912,,424.8915337224281,,1742.615399256979
2016-08-21,PL,0.0,276.7092171965557,0.013369175946305215,677.2243113326758,999.834587446918,234.4237504343207,1262.0303409461899,1751.5578703165113,506.3631071736111,0.0,103.5511730954382,666.4116023334159,516.7645217240226,,443.5839235340715,,1853.325175116413
2016-08-21,RO,,0.0,,1243.490979841975,864.1975143693478,107.16715220942342,1478.9911705057298,1031.3686598859747,342.5565179685406,,263.2566783339801,751.6534742577596,768.3856226106418,0.16603530908507755,160.29217503651242,,1580.438459001245
2016-08-21,SI,,607.0821160696197,,845.3483929166734,1207.5327634659313,,1357.205575515273,1066.8735586638045,0.6988669966690756,,,1476.6296241800696,137.81403537947142,,0.0,,1535.6363574490242
2016-08-21,SK,,202.6147185870892,,790.1435584871667,47.29376076122581,,927.3849645696852,1132.1285169468683,452.64925568621913,,,632.5067934450453,815.1890416308717,,422.9241650786137,,860.821754860105
2016-08-28,AT,,123.01748650807585,146.34010923486184,806.8952871642198,1007.566440835522,256.27696994951725,1721.2018473823093,1817.0064769802057,392.0362985865664,,123.42121817063872,1505.694819475861,637.9776455885923,,626.2682757412581,,1743.4155059647378
2016-08-28,BE,,47.81476746652858,0.0,485.33462842956794,865.6446524997923,136.36587963503072,1304.556377772053,1335.8847585438602,372.3328498787415,,223.490445165096,1194.387681138578,887.4203203707395,73.69937814940855,521.8883480043418,0.0,1388.60567046642
2016-08-28,BG,,0.0,,524.1232369114194,1270.9287243074707,226.33079101711445,-114.66310043261694,1257.7226104633287,497.92705779774934,,,872.716752072586,683.0952125050131,568.9201694665959,205.19444806645737,,1847.9970023505089
2016-08-28,CH,,0.18788261139510778,23.273033907531186,968.953068381104,1090.4448710769648,282.70340940734354,1784.1072354518758,1641.9016499154989,664.5878587940717,,132.85999946507206,1325.043559631124,888.682725090765,124.81416283587674,554.0570028615809,,1823.1056563000557
2016-08-28,CY,,0.0,,890.238613796207,1121.7600274764043,,1289.8671216245502,1945.9720841597907,655.4340871950623,,,-9.03241821997699,2026.8456397958232,,0.0,,1379.5974175882966
2016-08-28,CZ,,37.77513285491249,,647.3549240896424,233.2526334458822,125.19556204059035,878.878439024912,1338.271640086106,916.60267551982,,81.4249599431877,882.2793299439008,761.278034314723,,533.1871000401366,,1101.4300633599162
2016-08-28,DE,1.6252669761969418,0.0,153.59522519775,1059.6372539840597,1385.240876948475,351.7901324413827,1875.7624045431764,1775.0370561099082,393.77707613135067,73.98152739534595,111.28870776230588,1887.428662293135,438.7759058049475,32.58443581622171,713.7254585358678,34.358379048073836,1439.404556720181
2016-08-28,DK,,148.07883127452925,134.3562361695536,1178.678318254569,359.66950753084564,157.25718183028818,1868.0455790602653,1455.8165890431242,654.772105446447,,118.01154441447517,1041.0770669412796,965.753452386334,,455.828885821588,,1840.231328827149
2016-08-28,EE,,0.0,,844.848155479422,847.0251227743871,,1783.653439652881,1993.5796601703905,0.0,,,-38.40723035069584,2030.7816400202453,,,,2065.669322665464
2016-08-28,ES,0.0,0.0,32.681325639632966,570.3505784756518,766.5242717703932,113.96836960899009,3799.288576644303,1277.0781233857642,247.88435402075052,0.0,88.59742293795476,579.6873986851298,1257.727264985636,28.32799222879907,320.6492151134032,,1897.8527582798974
2016-08-28,FI,,151.7327626402724,229.71045435812596,3491.6380179293674,1038.544318603294,303.53967442269527,2950.6822485274406,1502.529447383018,475.41748593051665,,,839.761639568846,1548.177614262942,,-1.4501277527072034,,1238.696701928569
2016-08-28,FR,27.81792183759142,,12.660229225221386,433.28386137700795,951.9172152455486,122.849199752442,1150.689096656361,778.3003347929446,300.4970708838225,15.621114149537105,136.52512452329316,727.6866426540548,1084.3628011980102,105.00882667060496,288.5332530076861,12.186947279451738,1158.1835079754208
2016-08-28,GB-ENG,12.873512598279893,0.0,132.86060007213098,1364.1464257534244,1721.1024844129947,238.86014329251117,871.0002541186627,2898.494316363381,689.0596892556664,147.20060065884223,289.73435313902274,82.70152060387227,1533.3848415829284,130.24067163810642,659.5212049277044,15.412179818154597,1438.9646428639546
2016-08-28,GB-NIR,,457.3848167536987,,1725.3577021017838,2242.3871876027265,62.714864927812684,696.0140790869956,3088.956076056068,836.1043854858898,,0.0,-74.4087027594187,1899.96943394206,,1126.668757038359,,1647.5119482003172
2016-08-28,GB-SCT,,197.21172048662223,152.381727041347,2145.7644429076904,2078.1185083664095,291.439347503126,772.9259513047805,2413.6885682135653,925.5290000558535,,339.8287591559912,926.9396174774163,1566.2676584820365,153.15418156984387,971.7134266822028,,1446.621601769762
2016-08-28,GB-WLS,,0.0,,1580.142492953885,2251.148322664165,247.40459530986095,785.4426227185112,2688.5086291641924,560.9725245128993,,305.6795942521628,903.0361797031421,1741.6688987677883,0.0,788.9412356849277,,1006.9923185650324
2016-08-28,GR,,2.913412790756252,,412.06325134379676,796.9805582564818,276.54421654283965,1327.3391303885528,888.8848312305663,166.5394473213898,,89.64986277053094,151.6946212466658,1027.8133188031,,256.46611085385206,,909.5692115253304
2016-08-28,HR,,87.49766544943787,,1040.1144177938488,1355.9831157407382,,516.1973169037601,1649.8011472270543,528.5929773009196,,,1488.2757051203362,582.2707709754957,,358.3161897882984,,1878.3800964512031
2016-08-28,HU,,86.15279486193083,,699.9298309024431,859.6740230988743,134.41387037917252,411.42782255397765,1455.926630642383,214.219273474946,,246.92501358217348,1087.5188503849865,479.8767032743338,81.14746921998099,456.083549568917,,1940.6292682002413
2016-08-28,IE,,163.10227625861074,0.3705125400471376,1593.2207285999714,2002.3309978433856,245.64966807456895,1001.3816629326466,2771.598738907348,1122.2222649452824,,357.0397646743878,140.40464594519153,1823.2295810544347,207.1449233537035,833.24649353595,,1695.1832144830755
2016-08-28,IS,,6709.89963983891,,,,,,,,,,,,,,,2143.729357839354
2016-08-28,IT,13.670142531083867,0.015048094470789372,4.340507613235058,1182.0429552949736,998.0552188327711,128.34520221061842,2039.3510491416687,1848.778458889597,494.8640327080976,0.0,1.3352935503533394,1227.8301043822999,1082.0570655690608,33.36957300689074,-5.343740551711619,,1926.5910209503495
2016-08-28,LT,,731.3342747200519,,594.6401315892459,1005.6991524865896,,219.91389989040923,1153.1393433444314,34.90543195000278,,,910.097949714984,673.7047999029056,,,,2167.3869157680765
2016-08-28,LU,,1757.658953896649,,845.4030868164683,853.2044895191112,,1286.699977723369,1612.2798582481664,,,,1.4030513965917661,0.0,,,,1357.2887195878347
2016-08-28,LV,,1303.5249410641172,,797.8814575377792,1364.5121196424836,,154.2313265820594,624.9654908229113,718.4038946270354,,,1077.0529974694111,222.23011915503696,,,,1835.4632185153334
2016-08-28,MT,,4521.711599459313,,606.6239148910211,867.8674972632714,,1345.2604489956875,1351.1721712430785,,,,,,,,,1680.756397749832
2016-08-28,NL,14.615764597647068,,71.2870042698098,1099.2132522026932,1273.6529488961542,563.8015239584392,1593.2156891343018,2178.9337465595704,680.921402290684,46.52427237879711,146.622402813261,2202.671271446154,1752.6566955348756,-13.106014792409084,1044.2674672380888,0.0,1802.62098346616
2016-08-28,NO,,381.9585997466276,206.99285148002332,2356.3991233694055,512.7722226735409,253.98554521127153,2728.765796566471,1624.7021531021906,651.807917658322,,357.0692852090444,1950.8638909383865,1541.9984679306572,,485.2249575412926,,2016.6665711550852
2016-08-28,PL,0.0,262.7550871964306,1.3271374568873574e-05,649.627813196179,1133.0279353062836,235.75680795654634,1297.4525548758777,1696.343607054358,522.4208483373365,0.0,88.69227159640727,667.6974655504976,568.4023877155477,,492.24092976086433,,1762.909843989731
2016-08-28,RO,,83.92506193332372,,1415.9139978577987,764.4617491196782,90.91072316023178,1465.881042840626,1206.6344581263795,451.87564806709895,,344.7991956521478,713.3414549219675,829.5792217266603,0.0797174472083946,168.65932476257993,,1510.614157030504
2016-08-28,SI,,246.49811247934133,,759.5289903991406,1344.300071606389,,1295.5812394897744,1126.9770585527763,0.3483542172874155,,,1339.4556544499621,389.4699787423436,,309.5520106874353,,1588.998892282198
2016-08-28,SK,,250.04884755329306,,765.6865777394609,152.13622194111957,,985.2570092123476,1289.1571169223002,635.773513489647,,,668.4304389417058,790.6616179113856,,506.0281649156318,,1345.5823328050426
2016-09-04,AT,,106.9366782864791,147.89856542694508,902.9741430702841,1098.0207252769403,313.6724814159515,1536.9441898532193,1827.9924143249461,380.5391894249472,,134.74164489671793,1435.2889018349326,778.2589016774115,,646.0469915632041,,1877.3233798083863
